Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
сложный	_	A	A1	Golosa, LM	3	сложные	Nom.Plur	_	_	_	_
случай	_	N.Masc.Inan	A1	LM	1	случае	Loc.Sing	_	_	_	_
случай	_	N.Masc.Inan	A1	LM	2	случаях	Loc.Plur	_	_	_	_
случай	_	N.Masc.Inan	A1	LM	3	случаев	Gen.Plur	_	_	_	_
случаться	_	V	A1	LM	1	случаются	Plur.3.Pres/Fut	_	_	_	_
случаться	_	V	A1	LM	2	случается	Sing.3.Pres/Fut	_	_	_	_
случаться	_	V	A1	LM	3	случалось	Neut.Sing.Past	_	_	_	_
случиться	_	V	A1	Golosa	1	случилось	Neut.Sing.Past	_	_	_	_
случиться	_	V	A1	Golosa	2	случится	Sing.3.Pres/Fut	_	_	_	_
случиться	_	V	A1	Golosa	3	случиться	Inf	_	_	_	_
слушать	_	V	A1	Golosa, MiP, LM	1	слушать	Inf	_	_	_	_
слушать	_	V	A1	Golosa, MiP, LM	2	слушай	Imper.Sing.2	_	_	_	_
слушать	_	V	A1	Golosa, MiP, LM	3	слушала	Fem.Sing.Past	_	_	_	_
слышать	_	V	A1	Golosa, MiP, LM	1	слышал	Masc.Sing.Past	_	_	_	_
слышать	_	V	A1	Golosa, MiP, LM	2	слышали	Plur.Past	_	_	_	_
слышать	_	V	A1	Golosa, MiP, LM	3	слышала	Fem.Sing.Past	_	_	_	_
смешной	_	A	A1	Golosa, LM	1	смешно	Neut.Sing	_	_	_	_
смешной	_	A	A1	Golosa, LM	2	смешное	Nom.Neut.Sing	_	_	_	_
смешной	_	A	A1	Golosa, LM	3	смешной	Nom.Masc.Sing	_	_	_	_
смеяться	_	V	A1	MiP, LM	1	смеются	Plur.3.Pres/Fut	_	_	_	_
смеяться	_	V	A1	MiP, LM	2	смеётся	Sing.3.Pres/Fut	_	_	_	_
смеяться	_	V	A1	MiP, LM	3	смеялись	Plur.Past	_	_	_	_
собирать	_	V	A1	Golosa, MiP, LM	1	собирать	Inf	_	_	_	_
собирать	_	V	A1	Golosa, MiP, LM	2	собирают	Plur.3.Pres/Fut	_	_	_	_
собирать	_	V	A1	Golosa, MiP, LM	3	собирали	Plur.Past	_	_	_	_
собор	_	N.Masc.Inan	A1	LM	1	собора	Gen.Sing	_	_	_	_
собор	_	N.Masc.Inan	A1	LM	2	соборов	Gen.Plur	_	_	_	_
собор	_	N.Masc.Inan	A1	LM	3	собор	Nom.Sing	_	_	_	_
собрание	_	N.Neut.Inan	A1	LM	1	собрание	Nom.Sing	_	_	_	_
собрание	_	N.Neut.Inan	A1	LM	2	собрания	Gen.Sing	_	_	_	_
собрание	_	N.Neut.Inan	A1	LM	3	собрании	Loc.Sing	_	_	_	_
собрать	_	V	A1	MiP	1	собрать	Inf	_	_	_	_
собрать	_	V	A1	MiP	2	собрал	Masc.Sing.Past	_	_	_	_
собрать	_	A	A1	MiP	3	собраны	Plur	_	_	_	_
совет	_	N.Masc.Inan	A1	LM	1	совета	Gen.Sing	_	_	_	_
совет	_	N.Masc.Inan	A1	LM	2	совет	Nom.Sing	_	_	_	_
совет	_	N.Masc.Inan	A1	LM	3	советы	Acc.Plur	_	_	_	_
советовать	_	V	A1	Golosa, LM	1	советую	Sing.1.Pres/Fut	_	_	_	_
советовать	_	V	A1	Golosa, LM	2	советуют	Plur.3.Pres/Fut	_	_	_	_
советовать	_	V	A1	Golosa, LM	3	советовал	Masc.Sing.Past	_	_	_	_
сожаление	_	N.Neut.Inan	A1	MiP, LM	1	сожалению	Dat.Sing	_	_	_	_
сообщать	_	V	A1	LM	1	сообщает	Sing.3.Pres/Fut	_	_	_	_
сообщать	_	V	A1	LM	2	сообщать	Inf	_	_	_	_
сообщать	_	V	A1	LM	3	сообщала	Fem.Sing.Past	_	_	_	_
сообщение	_	N.Neut.Inan	A1	Golosa, LM	1	сообщения	Gen.Sing	_	_	_	_
сообщение	_	N.Neut.Inan	A1	Golosa, LM	2	сообщение	Nom.Sing	_	_	_	_
сообщение	_	N.Neut.Inan	A1	Golosa, LM	3	сообщении	Loc.Sing	_	_	_	_
соседний	_	A	A1	LM	1	соседних	Gen.Plur	_	_	_	_
соседний	_	A	A1	LM	2	соседнем	Loc.Masc.Sing	_	_	_	_
соседний	_	A	A1	LM	3	соседние	Inan.Acc.Plur	_	_	_	_
специалист	_	N.Masc.Anim	A1	LM	1	специалистов	Gen.Plur	_	_	_	_
специалист	_	N.Masc.Anim	A1	LM	2	специалисты	Nom.Plur	_	_	_	_
специалист	_	N.Masc.Anim	A1	LM	3	специалист	Nom.Sing	_	_	_	_
спичка	_	N.Fem.Inan	A1	LM	1	спички	Acc.Plur	_	_	_	_
спичка	_	N.Fem.Inan	A1	LM	2	спичек	Gen.Plur	_	_	_	_
спичка	_	N.Fem.Inan	A1	LM	3	спичку	Acc.Sing	_	_	_	_
спортивный	_	A	A1	Golosa, MiP, LM	1	спортивных	Gen.Plur	_	_	_	_
спортивный	_	A	A1	Golosa, MiP, LM	2	спортивный	Nom.Masc.Sing	_	_	_	_
спортивный	_	A	A1	Golosa, MiP, LM	3	спортивные	Nom.Plur	_	_	_	_
спортсмен	_	N.Masc.Anim	A1	Golosa, LM	1	спортсменов	Gen.Plur	_	_	_	_
спортсмен	_	N.Masc.Anim	A1	Golosa, LM	2	спортсмены	Nom.Plur	_	_	_	_
спортсмен	_	N.Masc.Anim	A1	Golosa, LM	3	спортсменам	Dat.Plur	_	_	_	_
средний	_	A	A1	LM	1	среднего	Gen.Masc.Sing	_	_	_	_
средний	_	A	A1	LM	2	средний	Nom.Masc.Sing	_	_	_	_
средний	_	A	A1	LM	3	средних	Gen.Plur	_	_	_	_
ставить	_	V	A1	Golosa, LM	1	ставить	Inf	_	_	_	_
ставить	_	V	A1	Golosa, LM	2	ставит	Sing.3.Pres/Fut	_	_	_	_
ставить	_	V	A1	Golosa, LM	3	ставят	Plur.3.Pres/Fut	_	_	_	_
стакан	_	N.Masc.Inan	A1	Golosa, MiP, LM, Кс	1	стакан	Acc.Sing	_	_	_	_
стакан	_	N.Masc.Inan	A1	Golosa, MiP, LM, Кс	2	стакана	Gen.Sing	_	_	_	_
стакан	_	N.Masc.Inan	A1	Golosa, MiP, LM, Кс	3	стаканы	Acc.Plur	_	_	_	_
старость	_	N.Fem.Inan	A1	LM	1	старости	Gen.Sing	_	_	_	_
старость	_	N.Fem.Inan	A1	LM	2	старость	Nom.Sing	_	_	_	_
строитель	_	N.Masc.Anim	A1	LM	1	строителей	Gen.Plur	_	_	_	_
строитель	_	N.Masc.Anim	A1	LM	2	строители	Nom.Plur	_	_	_	_
строитель	_	N.Masc.Anim	A1	LM	3	строителям	Dat.Plur	_	_	_	_
суметь	_	V	A1	LM	1	сумел	Masc.Sing.Past	_	_	_	_
суметь	_	V	A1	LM	2	сумели	Plur.Past	_	_	_	_
суметь	_	V	A1	LM	3	сумела	Fem.Sing.Past	_	_	_	_
сутки	_	N.Inan	A1	LM	1	сутки	Acc.Plur	_	_	_	_
сутки	_	N.Inan	A1	LM	2	суток	Gen.Plur	_	_	_	_
сутки	_	N.Inan	A1	LM	3	сутками	Ins.Plur	_	_	_	_
талант	_	N.Masc.Inan	A1	Golosa, LM	1	талант	Nom.Sing	_	_	_	_
талант	_	N.Masc.Inan	A1	Golosa, LM	2	талантов	Gen.Plur	_	_	_	_
талант	_	N.Masc.Inan	A1	Golosa, LM	3	таланта	Gen.Sing	_	_	_	_
танец	_	N.Masc.Inan	A1	LM	1	танцы	Nom.Plur	_	_	_	_
танец	_	N.Masc.Inan	A1	LM	2	танцев	Gen.Plur	_	_	_	_
танец	_	N.Masc.Inan	A1	LM	3	танец	Acc.Sing	_	_	_	_
тарелка	_	N.Fem.Inan	A1	Golosa, MiP, LM	1	тарелку	Acc.Sing	_	_	_	_
тарелка	_	N.Fem.Inan	A1	Golosa, MiP, LM	2	тарелки	Nom.Plur	_	_	_	_
тарелка	_	N.Fem.Inan	A1	Golosa, MiP, LM	3	тарелок	Gen.Plur	_	_	_	_
твердый	_	A	A1	LM	1	твёрдая	Nom.Fem.Sing	_	_	_	_
твердый	_	A	A1	LM	2	твёрдые	Nom.Plur	_	_	_	_
твердый	_	A	A1	LM	3	твёрдую	Acc.Fem.Sing	_	_	_	_
тело	_	N.Neut.Inan	A1	Golosa, LM	1	тела	Gen.Sing	_	_	_	_
тело	_	N.Neut.Inan	A1	Golosa, LM	2	тело	Nom.Sing	_	_	_	_
тело	_	N.Neut.Inan	A1	Golosa, LM	3	телом	Ins.Sing	_	_	_	_
темный	_	A	A1	MiP, LM	1	темно	Neut.Sing	_	_	_	_
темный	_	A	A1	MiP, LM	2	тёмных	Gen.Plur	_	_	_	_
темный	_	A	A1	MiP, LM	3	тёмные	Nom.Plur	_	_	_	_
теплый	_	A	A1	MiP, LM	1	тёплой	Ins.Fem.Sing	_	_	_	_
теплый	_	A	A1	MiP, LM	2	тёплый	Nom.Masc.Sing	_	_	_	_
теплый	_	A	A1	MiP, LM	3	теплее	Comp	_	_	_	_
территория	_	N.Fem.Inan	A1	LM	1	территории	Loc.Sing	_	_	_	_
территория	_	N.Fem.Inan	A1	LM	2	территорий	Gen.Plur	_	_	_	_
территория	_	N.Fem.Inan	A1	LM	3	территорию	Acc.Sing	_	_	_	_
терять	_	V	A1	Golosa, LM	1	теряет	Sing.3.Pres/Fut	_	_	_	_
терять	_	V	A1	Golosa, LM	2	терять	Inf	_	_	_	_
терять	_	V	A1	Golosa, LM	3	теряют	Plur.3.Pres/Fut	_	_	_	_
торт	_	N.Masc.Inan	A1	Golosa, LM, Кс	1	торт	Acc.Sing	_	_	_	_
торт	_	N.Masc.Inan	A1	Golosa, LM, Кс	2	тортом	Ins.Sing	_	_	_	_
торт	_	N.Masc.Inan	A1	Golosa, LM, Кс	3	торта	Gen.Sing	_	_	_	_
точка	_	N.Fem.Inan	A1	Golosa, LM	1	точки	Gen.Sing	_	_	_	_
точка	_	N.Fem.Inan	A1	Golosa, LM	2	точку	Acc.Sing	_	_	_	_
точка	_	N.Fem.Inan	A1	Golosa, LM	3	точка	Nom.Sing	_	_	_	_
тратить	_	V	A1	MiP, LM	1	тратить	Inf	_	_	_	_
тратить	_	V	A1	MiP, LM	2	тратят	Plur.3.Pres/Fut	_	_	_	_
тратить	_	V	A1	MiP, LM	3	тратит	Sing.3.Pres/Fut	_	_	_	_
труд	_	N.Masc.Inan	A1	Golosa, LM	1	труда	Gen.Sing	_	_	_	_
труд	_	N.Masc.Inan	A1	Golosa, LM	2	трудом	Ins.Sing	_	_	_	_
труд	_	N.Masc.Inan	A1	Golosa, LM	3	труд	Acc.Sing	_	_	_	_
туфля	_	N.Fem.Inan	A1	LM	1	туфли	Nom.Plur	_	_	_	_
туфля	_	N.Fem.Inan	A1	LM	2	туфлями	Ins.Plur	_	_	_	_
туфля	_	N.Fem.Inan	A1	LM	3	туфель	Gen.Plur	_	_	_	_
тяжелый	_	A	A1	MiP, LM	1	тяжело	Neut.Sing	_	_	_	_
тяжелый	_	A	A1	MiP, LM	2	тяжёлая	Nom.Fem.Sing	_	_	_	_
тяжелый	_	A	A1	MiP, LM	3	тяжёлых	Gen.Plur	_	_	_	_
убивать	_	V	A1	LM	1	убивать	Inf	_	_	_	_
убивать	_	V	A1	LM	2	убивает	Sing.3.Pres/Fut	_	_	_	_
убивать	_	V	A1	LM	3	убивают	Plur.3.Pres/Fut	_	_	_	_
уважаемый	_	A	A1	LM	1	уважаемые	Nom.Plur	_	_	_	_
уважаемый	_	A	A1	LM	2	уважаемый	Nom.Masc.Sing	_	_	_	_
уважаемый	_	A	A1	LM	3	уважаемых	Gen.Plur	_	_	_	_
уважать	_	V	A1	LM	1	уважать	Inf	_	_	_	_
уважать	_	V	A1	LM	2	уважают	Plur.3.Pres/Fut	_	_	_	_
уважать	_	V	A1	LM	3	уважаю	Sing.1.Pres/Fut	_	_	_	_
уверенный	_	A	A1	LM	1	уверен	Masc.Sing	_	_	_	_
уверенный	_	A	A1	LM	2	уверены	Plur	_	_	_	_
уверенный	_	A	A1	LM	3	уверена	Fem.Sing	_	_	_	_
удивительный	_	A	A1	LM	1	удивительного	Gen.Neut.Sing	_	_	_	_
удивительный	_	A	A1	LM	2	удивительно	Neut.Sing	_	_	_	_
удивительный	_	A	A1	LM	3	удивительная	Nom.Fem.Sing	_	_	_	_
удобный	_	A	A1	LM	1	удобно	Neut.Sing	_	_	_	_
удобный	_	A	A1	LM	2	удобнее	Comp	_	_	_	_
удобный	_	A	A1	LM	3	удобном	Loc.Masc.Sing	_	_	_	_
уезжать	_	V	A1	Golosa, MiP, LM	1	уезжать	Inf	_	_	_	_
уезжать	_	V	A1	Golosa, MiP, LM	2	уезжают	Plur.3.Pres/Fut	_	_	_	_
уезжать	_	V	A1	Golosa, MiP, LM	3	уезжала	Fem.Sing.Past	_	_	_	_
уехать	_	V	A1	MiP	1	уехал	Masc.Sing.Past	_	_	_	_
уехать	_	V	A1	MiP	2	уехать	Inf	_	_	_	_
уехать	_	V	A1	MiP	3	уехали	Plur.Past	_	_	_	_
узкий	_	A	A1	Golosa, LM	1	узкие	Nom.Plur	_	_	_	_
узкий	_	A	A1	Golosa, LM	2	узкую	Acc.Fem.Sing	_	_	_	_
узкий	_	A	A1	Golosa, LM	3	узком	Loc.Masc.Sing	_	_	_	_
узнавать	_	V	A1	Golosa, LM	1	узнаёт	Sing.3.Pres/Fut	_	_	_	_
узнавать	_	V	A1	Golosa, LM	2	узнавать	Inf	_	_	_	_
узнавать	_	V	A1	Golosa, LM	3	узнавал	Masc.Sing.Past	_	_	_	_
уйти	_	V	A1	MiP	1	ушёл	Masc.Sing.Past	_	_	_	_
уйти	_	V	A1	MiP	2	ушла	Fem.Sing.Past	_	_	_	_
уйти	_	V	A1	MiP	3	ушли	Plur.Past	_	_	_	_
улыбаться	_	V	A1	MiP, LM	1	улыбаясь	Pres/Fut	_	_	_	_
улыбаться	_	V	A1	MiP, LM	2	улыбается	Sing.3.Pres/Fut	_	_	_	_
улыбаться	_	V	A1	MiP, LM	3	улыбался	Masc.Sing.Past	_	_	_	_
улыбнуться	_	V	A1	MiP	1	улыбнулся	Masc.Sing.Past	_	_	_	_
улыбнуться	_	V	A1	MiP	2	улыбнулась	Fem.Sing.Past	_	_	_	_
улыбнуться	_	V	A1	MiP	3	улыбнуться	Inf	_	_	_	_
ум	_	N.Masc.Inan	A1	LM	1	ума	Gen.Sing	_	_	_	_
ум	_	N.Masc.Inan	A1	LM	2	ум	Nom.Sing	_	_	_	_
ум	_	N.Masc.Inan	A1	LM	3	умом	Ins.Sing	_	_	_	_
уметь	_	V	A1	Golosa, LM	1	умеет	Sing.3.Pres/Fut	_	_	_	_
уметь	_	V	A1	Golosa, LM	2	умеют	Plur.3.Pres/Fut	_	_	_	_
уметь	_	V	A1	Golosa, LM	3	умею	Sing.1.Pres/Fut	_	_	_	_
упасть	_	V	A1	LM	1	упал	Masc.Sing.Past	_	_	_	_
упасть	_	V	A1	LM	2	упала	Fem.Sing.Past	_	_	_	_
упасть	_	V	A1	LM	3	упасть	Inf	_	_	_	_
услышать	_	V	A1	Golosa, MiP, LM	1	услышал	Masc.Sing.Past	_	_	_	_
услышать	_	V	A1	Golosa, MiP, LM	2	услышать	Inf	_	_	_	_
услышать	_	V	A1	Golosa, MiP, LM	3	услышали	Plur.Past	_	_	_	_
успех	_	N.Masc.Inan	A1	MiP, LM	1	успеха	Gen.Sing	_	_	_	_
успех	_	N.Masc.Inan	A1	MiP, LM	2	успех	Nom.Sing	_	_	_	_
успех	_	N.Masc.Inan	A1	MiP, LM	3	успехом	Ins.Sing	_	_	_	_
устав	_	N.Masc.Inan	A1	LM	1	устав	Acc.Sing	_	_	_	_
устав	_	N.Masc.Inan	A1	LM	2	уставе	Loc.Sing	_	_	_	_
устав	_	N.Masc.Inan	A1	LM	3	уставом	Ins.Sing	_	_	_	_
ухо	_	N.Neut.Inan	A1	Golosa, LM	1	уши	Acc.Plur	_	_	_	_
ухо	_	N.Neut.Inan	A1	Golosa, LM	2	ухо	Acc.Sing	_	_	_	_
ухо	_	N.Neut.Inan	A1	Golosa, LM	3	ушей	Gen.Plur	_	_	_	_
уходить	_	V	A1	Golosa, MiP, LM	1	уходит	Sing.3.Pres/Fut	_	_	_	_
уходить	_	V	A1	Golosa, MiP, LM	2	уходят	Plur.3.Pres/Fut	_	_	_	_
уходить	_	V	A1	Golosa, MiP, LM	3	уходить	Inf	_	_	_	_
участвовать	_	V	A1	LM	1	участвовать	Inf	_	_	_	_
участвовать	_	V	A1	LM	2	участвовал	Masc.Sing.Past	_	_	_	_
участвовать	_	V	A1	LM	3	участвовали	Plur.Past	_	_	_	_
учебный	_	A	A1	Golosa, LM	1	учебной	Gen.Fem.Sing	_	_	_	_
учебный	_	A	A1	Golosa, LM	2	учебного	Gen.Masc.Sing	_	_	_	_
учебный	_	A	A1	Golosa, LM	3	учебных	Loc.Plur	_	_	_	_
фестиваль	_	N.Masc.Inan	A1	LM	1	фестиваля	Gen.Sing	_	_	_	_
фестиваль	_	N.Masc.Inan	A1	LM	2	фестивале	Loc.Sing	_	_	_	_
фестиваль	_	N.Masc.Inan	A1	LM	3	фестиваль	Nom.Sing	_	_	_	_
фонтан	_	N.Masc.Inan	A1	LM	1	фонтаны	Acc.Plur	_	_	_	_
фонтан	_	N.Masc.Inan	A1	LM	2	фонтаном	Ins.Sing	_	_	_	_
фонтан	_	N.Masc.Inan	A1	LM	3	фонтан	Acc.Sing	_	_	_	_
хирург	_	N.Masc.Anim	A1	LM	1	хирург	Nom.Sing	_	_	_	_
хирург	_	N.Masc.Anim	A1	LM	2	хирурга	Gen.Sing	_	_	_	_
хирург	_	N.Masc.Anim	A1	LM	3	хирурги	Nom.Plur	_	_	_	_
хор	_	N.Masc.Inan	A1	LM	1	хором	Ins.Sing	_	_	_	_
хор	_	N.Masc.Inan	A1	LM	2	хор	Nom.Sing	_	_	_	_
хор	_	N.Masc.Inan	A1	LM	3	хоры	Nom.Plur	_	_	_	_
царь	_	N.Masc.Anim	A1	Golosa, LM	1	царь	Nom.Sing	_	_	_	_
царь	_	N.Masc.Anim	A1	Golosa, LM	2	царя	Gen.Sing	_	_	_	_
царь	_	N.Masc.Anim	A1	Golosa, LM	3	царём	Ins.Sing	_	_	_	_
цветной	_	A	A1	Golosa, LM	1	цветной	Nom.Masc.Sing	_	_	_	_
цветной	_	A	A1	Golosa, LM	2	цветных	Gen.Plur	_	_	_	_
цветной	_	A	A1	Golosa, LM	3	цветные	Nom.Plur	_	_	_	_
целовать	_	V	A1	MiP, LM	1	целует	Sing.3.Pres/Fut	_	_	_	_
целовать	_	V	A1	MiP, LM	2	целую	Sing.1.Pres/Fut	_	_	_	_
целовать	_	V	A1	MiP, LM	3	целовал	Masc.Sing.Past	_	_	_	_
целый	_	A	A1	LM	1	целый	Inan.Acc.Masc.Sing	_	_	_	_
целый	_	A	A1	LM	2	целая	Nom.Fem.Sing	_	_	_	_
целый	_	A	A1	LM	3	целую	Acc.Fem.Sing	_	_	_	_
ценить	_	V	A1	Golosa, LM	1	ценят	Plur.3.Pres/Fut	_	_	_	_
ценить	_	V	A1	Golosa, LM	2	ценю	Sing.1.Pres/Fut	_	_	_	_
ценить	_	V	A1	Golosa, LM	3	ценить	Inf	_	_	_	_
центральный	_	A	A1	Golosa, LM	1	центрального	Gen.Masc.Sing	_	_	_	_
центральный	_	A	A1	Golosa, LM	2	центральной	Gen.Fem.Sing	_	_	_	_
центральный	_	A	A1	Golosa, LM	3	центральная	Nom.Fem.Sing	_	_	_	_
черт	_	N.Masc.Anim	A1	MiP, LM	1	чёрт	Nom.Sing	_	_	_	_
черт	_	N.Masc.Anim	A1	MiP, LM	2	чертей	Gen.Plur	_	_	_	_
черт	_	N.Masc.Anim	A1	MiP, LM	3	чёрту	Dat.Sing	_	_	_	_
честный	_	A	A1	LM, Кс	1	честное	Nom.Neut.Sing	_	_	_	_
честный	_	A	A1	LM, Кс	2	честные	Nom.Plur	_	_	_	_
честный	_	A	A1	LM, Кс	3	честных	Gen.Plur	_	_	_	_
чистый	_	A	A1	LM	1	чистый	Nom.Masc.Sing	_	_	_	_
чистый	_	A	A1	LM	2	чистую	Acc.Fem.Sing	_	_	_	_
чистый	_	A	A1	LM	3	чистой	Ins.Fem.Sing	_	_	_	_
читатель	_	N.Masc.Anim	A1	LM	1	читатель	Nom.Sing	_	_	_	_
читатель	_	N.Masc.Anim	A1	LM	2	читателей	Gen.Plur	_	_	_	_
читатель	_	N.Masc.Anim	A1	LM	3	читателя	Gen.Sing	_	_	_	_
чтение	_	N.Neut.Inan	A1	LM	1	чтении	Loc.Sing	_	_	_	_
чтение	_	N.Neut.Inan	A1	LM	2	чтения	Gen.Sing	_	_	_	_
чтение	_	N.Neut.Inan	A1	LM	3	чтение	Nom.Sing	_	_	_	_
чувство	_	N.Neut.Inan	A1	Golosa, MiP, LM	1	чувство	Nom.Sing	_	_	_	_
чувство	_	N.Neut.Inan	A1	Golosa, MiP, LM	2	чувств	Gen.Plur	_	_	_	_
чувство	_	N.Neut.Inan	A1	Golosa, MiP, LM	3	чувства	Gen.Sing	_	_	_	_
шапка	_	N.Fem.Inan	A1	Golosa, MiP, LM, Поехали	1	шапку	Acc.Sing	_	_	_	_
шапка	_	N.Fem.Inan	A1	Golosa, MiP, LM, Поехали	2	шапки	Gen.Sing	_	_	_	_
шапка	_	N.Fem.Inan	A1	Golosa, MiP, LM, Поехали	3	шапка	Nom.Sing	_	_	_	_
шахматы	_	N.Inan	A1	Golosa, LM	1	шахматы	Acc.Plur	_	_	_	_
шахматы	_	N.Inan	A1	Golosa, LM	2	шахматам	Dat.Plur	_	_	_	_
шахматы	_	N.Inan	A1	Golosa, LM	3	шахмат	Gen.Plur	_	_	_	_
широкий	_	A	A1	Golosa, MiP, LM	1	широкую	Acc.Fem.Sing	_	_	_	_
широкий	_	A	A1	Golosa, MiP, LM	2	широких	Gen.Plur	_	_	_	_
широкий	_	A	A1	Golosa, MiP, LM	3	широком	Loc.Masc.Sing	_	_	_	_
школьник	_	N.Masc.Anim	A1	Golosa, LM	1	школьников	Gen.Plur	_	_	_	_
школьник	_	N.Masc.Anim	A1	Golosa, LM	2	школьники	Nom.Plur	_	_	_	_
школьник	_	N.Masc.Anim	A1	Golosa, LM	3	школьник	Nom.Sing	_	_	_	_
шоколад	_	N.Masc.Inan	A1	MiP, LM	1	шоколада	Gen.Sing	_	_	_	_
шоколад	_	N.Masc.Inan	A1	MiP, LM	2	шоколад	Acc.Sing	_	_	_	_
шоколад	_	N.Masc.Inan	A1	MiP, LM	3	шоколадом	Ins.Sing	_	_	_	_
шуметь	_	V	A1	LM	1	шумит	Sing.3.Pres/Fut	_	_	_	_
шуметь	_	V	A1	LM	2	шумел	Masc.Sing.Past	_	_	_	_
шуметь	_	V	A1	LM	3	шумят	Plur.3.Pres/Fut	_	_	_	_
шутить	_	V	A1	LM	1	шутить	Inf	_	_	_	_
шутить	_	V	A1	LM	2	шутят	Plur.3.Pres/Fut	_	_	_	_
шутить	_	V	A1	LM	3	шучу	Sing.1.Pres/Fut	_	_	_	_
шутка	_	N.Fem.Inan	A1	LM	1	шутка	Nom.Sing	_	_	_	_
шутка	_	N.Fem.Inan	A1	LM	2	шутки	Nom.Plur	_	_	_	_
шутка	_	N.Fem.Inan	A1	LM	3	шутку	Acc.Sing	_	_	_	_
щи	_	N.Inan	A1	Golosa, LM	1	щей	Gen.Plur	_	_	_	_
щи	_	N.Inan	A1	Golosa, LM	2	щи	Nom.Plur	_	_	_	_
щи	_	N.Inan	A1	Golosa, LM	3	щами	Ins.Plur	_	_	_	_
энергия	_	N.Fem.Inan	A1	LM	1	энергии	Gen.Sing	_	_	_	_
энергия	_	N.Fem.Inan	A1	LM	2	энергия	Nom.Sing	_	_	_	_
энергия	_	N.Fem.Inan	A1	LM	3	энергию	Acc.Sing	_	_	_	_
юбка	_	N.Fem.Inan	A1	Golosa, LM, Поехали	1	юбке	Loc.Sing	_	_	_	_
юбка	_	N.Fem.Inan	A1	Golosa, LM, Поехали	2	юбку	Acc.Sing	_	_	_	_
юбка	_	N.Fem.Inan	A1	Golosa, LM, Поехали	3	юбкой	Ins.Sing	_	_	_	_
юг	_	N.Masc.Inan	A1	Golosa, LM	1	юге	Loc.Sing	_	_	_	_
юг	_	N.Masc.Inan	A1	Golosa, LM	2	юг	Acc.Sing	_	_	_	_
юг	_	N.Masc.Inan	A1	Golosa, LM	3	юга	Gen.Sing	_	_	_	_
юность	_	N.Fem.Inan	A1	LM	1	юности	Loc.Sing	_	_	_	_
юность	_	N.Fem.Inan	A1	LM	2	юность	Nom.Sing	_	_	_	_
юность	_	N.Fem.Inan	A1	LM	3	юностей	Gen.Plur	_	_	_	_
являться	_	V	A1	LM	1	является	Sing.3.Pres/Fut	_	_	_	_
являться	_	V	A1	LM	2	являются	Plur.3.Pres/Fut	_	_	_	_
являться	_	V	A1	LM	3	являться	Inf	_	_	_	_
ягода	_	N.Fem.Inan	A1	LM	1	ягод	Gen.Plur	_	_	_	_
ягода	_	N.Fem.Inan	A1	LM	2	ягоды	Nom.Plur	_	_	_	_
ягода	_	N.Fem.Inan	A1	LM	3	ягодами	Ins.Plur	_	_	_	_
яркий	_	A	A1	LM	1	ярких	Gen.Plur	_	_	_	_
яркий	_	A	A1	LM	2	яркие	Nom.Plur	_	_	_	_
яркий	_	A	A1	LM	3	яркий	Nom.Masc.Sing	_	_	_	_